Data_Hora_Captura,Dado_Capturado,Apelido
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:10",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
"2023-10-13 14:40:11",4.0,CPU
